1
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
3
0
0
0
0
0
0
0
0
1
1
2
2
1
7
23
23
19
37
72
85
99
190
274
290
369
650
1036
1346
1811
2178
2032
2310
3263
4482
4786
5880
6527
5793
5323
8206
9723
10136
10113
9095
7096
5092
8008
7925
7058
6905
6821
4670
3147
5396
5324
5488
4609
4438
3075
2379
3127
3993
3702
3417
3462
2181
1446
2518
2728
2770
2222
2284
1292
818
1653
1736
1484
1438
792
566
452
1013
980
981
956
917
491
317
739
698
794
778
788
342
240
617
824
729
767
798
303
259
537
733
602
645
708
331
178
345
458
576
487
636
257
143
330
434
442
373
482
121
84
286
377
340
364
340
226
163
237
434
330
357
471
251
190
274
444
457
483
592
295
208
340
708
738
848
1147
614
387
852
1255
1557
1624
2071
1516
1149
1589
2320
2333
2363
2845
1714
1379
2039
2900
3151
3410
3824
3050
1841
2709
4406
4288
4816
5657
3498
2626
3849
5992
6393
7011
8331
4828
3296
4972
8465
8637
9025
10483
6054
4297
6036
10318
10300
10321
11956
6874
5183
6643
10478
10717
10963
13198
7881
5491
7038
11951
12794
12997
14412
8316
6404
8192
13811
14024
13785
16739
8330
5859
8026
12800
12752
12661
13540
7644
5047
7071
11328
11199
11057
12380
6888
5130
8877
12235
12411
13867
14789
8721
6762
6330
12374
16380
17522
18276
11948
8250
15679
20920
23234
23831
25027
15446
11276
20006
24350
24641
24210
24957
16087
10979
15514
22058
24145
23567
23521
14582
9847
16537
20591
19994
19166
18426
10587
6664
12802
15866
14808
13180
12633
7238
4611
9131
10941
9981
9636
9924
5509
3418
7421
9505
8880
8136
8422
4956
3275
5223
4033
8409
10753
11317
6589
4240
9895
12168
11732
10966
12203
6914
4391
10994
13395
14500
9984
4822
6400
5987
15086
18899
21128
15591
7652
10466
9966
22133
30740
14583
26787
32861
19302
13906
32466
37349
38959
38369
42925
25000
18624
35732
42398
41872
40798
42183
23813
17329
32764
37447
35850
33350
32346
18173
11712
22504
25999
23805
21118
20171
10324
6098
13793
15360
13340
11858
11699
5744
3585
8857
9863
8620
8185
7976
4014
2669
6836
7376
6477
6178
6466
3212
2242
5384
5892
5953
5605
5731
2861
2050
5121
5672
5527
5369
5823
2833
1973
5585
6112
5832
6383
4696
2914
2315
6154
7379
6953
7342
7676
4124
2943
7420
8213
9022
5715
3857
4594
4274
7724
10888
10627
10392
10552
5666
3943
9046
10200
10403
9739
10069
5344
3938
8738
10715
9761
9840
9956
5054
3868
8961
9785
9333
8902
9066
3923
3111
6080
7524
7946
6951
7553
3444
2430
6060
5965
5905
5730
5922
2856
2205
5190
6003
5378
5467
5646
2695
1986
4554
5413
5301
5359
5356
2898
1946
4857
5123
5115
4458
4572
2433
1707
4158
4135
4097
4116
3986
2199
1544
3611
4064
3967
3977
3998
2256
1667
3855
4414
5017
3878
5671
3744
3118
8112
10708
13063
14020
14929
10270
7625
16882
20444
23020
22715
24509
14997
12268
25785
28362
29825
29478
29659
18524
14461
29787
31778
31818
31011
30091
18132
12630
25702
28860
26962
25580
25720
14758
9575
19814
21563
20560
19554
19131
10985
7240
15031
17216
15789
14854
13854
8029
5560
9584
11988
12590
11744
11722
6498
4094
9809
9828
9052
8171
8105
4019
2679
6223
7128
5923
5258
4881
2702
1895
4207
4709
3719
3714
3763
1715
1267
3361
3410
2876
2883
2948
1369
892
2378
2715
2490
2298
2443
1224
810
2445
2211
2060
1833
1868
971
679
1873
1788
1759
1667
1815
880
519
1965
821
1854
2020
2000
1107
766
2105
2071
2085
1973
2087
1122
835
2242
2084
2109
2125
2432
1350
937
997
2874
2916
2969
3167
1825
1200
3416
3811
3857
4327
4875
2879
2127
5575
6316
6414
6825
7705
4469
3159
8090
9084
9589
9877
11021
6750
4518
11471
13231
14281
15476
16068
11034
7631
7947
18105
11920
20929
25860
16535
12887
27121
32068
36658
38393
44223
26680
22298
55061
74279
86087
96410
74754
46674
52162
115458
136727
148489
146141
103873
58316
70402
144687
165799
161334
74867
148838
90445
90677
172601
169135
158458
147571
132173
84319
74402
154270
146751
139916
130323
125144
71245
65113
129279
116720
108750
92791
83573
46474
39216
79695
71106
65216
57449
52786
27578
23348
52174
45773
42234
36640
32348
16271
13945
31998
29317
26218
23427
21776
10635
9453
22398
19240
12863
24
